,runtime_minutes,genres,title,foreign_gross,movie,production_budget,domestic_gross_y,worldwide_gross,domestic_success,foreign_success,WW_success
302,84.0,Documentary,Unstoppable,86200000.0,Unstoppable,95000000.0,81562942.0,165720921.0,0.8585572842105264,0.9073684210526316,1.744430747368421
314,100.0,Action,Salt,175200000.0,Salt,130000000.0,118311368.0,290650494.0,0.9100874461538462,1.3476923076923077,2.2357730307692307
314,100.0,Mystery,Salt,175200000.0,Salt,130000000.0,118311368.0,290650494.0,0.9100874461538462,1.3476923076923077,2.2357730307692307
314,100.0,Thriller,Salt,175200000.0,Salt,130000000.0,118311368.0,290650494.0,0.9100874461538462,1.3476923076923077,2.2357730307692307
315,109.0,Action,The Sorcerer's Apprentice,152100000.0,The Sorcerer's Apprentice,160000000.0,63150991.0,217986320.0,0.39469369375,0.950625,1.3624145
315,109.0,Adventure,The Sorcerer's Apprentice,152100000.0,The Sorcerer's Apprentice,160000000.0,63150991.0,217986320.0,0.39469369375,0.950625,1.3624145
315,109.0,Family,The Sorcerer's Apprentice,152100000.0,The Sorcerer's Apprentice,160000000.0,63150991.0,217986320.0,0.39469369375,0.950625,1.3624145
326,114.0,Action,San Andreas,318800000.0,San Andreas,110000000.0,155190832.0,456258539.0,1.4108257454545454,2.898181818181818,4.1478049
326,114.0,Adventure,San Andreas,318800000.0,San Andreas,110000000.0,155190832.0,456258539.0,1.4108257454545454,2.898181818181818,4.1478049
326,114.0,Drama,San Andreas,318800000.0,San Andreas,110000000.0,155190832.0,456258539.0,1.4108257454545454,2.898181818181818,4.1478049
327,,Thriller,Into the Woods,85100000.0,Into the Woods,56200000.0,128002372.0,213116401.0,2.277622277580071,1.5142348754448398,3.7921067793594307
328,125.0,Adventure,Into the Woods,85100000.0,Into the Woods,56200000.0,128002372.0,213116401.0,2.277622277580071,1.5142348754448398,3.7921067793594307
328,125.0,Comedy,Into the Woods,85100000.0,Into the Woods,56200000.0,128002372.0,213116401.0,2.277622277580071,1.5142348754448398,3.7921067793594307
328,125.0,Drama,Into the Woods,85100000.0,Into the Woods,56200000.0,128002372.0,213116401.0,2.277622277580071,1.5142348754448398,3.7921067793594307
329,,Comedy,Into the Woods,85100000.0,Into the Woods,56200000.0,128002372.0,213116401.0,2.277622277580071,1.5142348754448398,3.7921067793594307
329,,Musical,Into the Woods,85100000.0,Into the Woods,56200000.0,128002372.0,213116401.0,2.277622277580071,1.5142348754448398,3.7921067793594307
334,117.0,Adventure,The BFG,127900000.0,The BFG,140000000.0,55483770.0,199646680.0,0.39631264285714285,0.9135714285714286,1.4260477142857142
334,117.0,Family,The BFG,127900000.0,The BFG,140000000.0,55483770.0,199646680.0,0.39631264285714285,0.9135714285714286,1.4260477142857142
334,117.0,Fantasy,The BFG,127900000.0,The BFG,140000000.0,55483770.0,199646680.0,0.39631264285714285,0.9135714285714286,1.4260477142857142
336,114.0,Action,Bumblebee,340800000.0,Bumblebee,102000000.0,127195589.0,465195589.0,1.2470155784313726,3.3411764705882354,4.5607410686274505
336,114.0,Adventure,Bumblebee,340800000.0,Bumblebee,102000000.0,127195589.0,465195589.0,1.2470155784313726,3.3411764705882354,4.5607410686274505
336,114.0,Sci-Fi,Bumblebee,340800000.0,Bumblebee,102000000.0,127195589.0,465195589.0,1.2470155784313726,3.3411764705882354,4.5607410686274505
337,118.0,Action,Ant-Man and the Wasp,406000000.0,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,1.6665287692307693,3.123076923076923,4.793420461538462
337,118.0,Adventure,Ant-Man and the Wasp,406000000.0,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,1.6665287692307693,3.123076923076923,4.793420461538462
337,118.0,Comedy,Ant-Man and the Wasp,406000000.0,Ant-Man and the Wasp,130000000.0,216648740.0,623144660.0,1.6665287692307693,3.123076923076923,4.793420461538462
342,93.0,Adventure,Shrek Forever After,513900000.0,Shrek Forever After,165000000.0,238736787.0,756244673.0,1.4468896181818183,3.1145454545454547,4.583301048484849
342,93.0,Animation,Shrek Forever After,513900000.0,Shrek Forever After,165000000.0,238736787.0,756244673.0,1.4468896181818183,3.1145454545454547,4.583301048484849
342,93.0,Comedy,Shrek Forever After,513900000.0,Shrek Forever After,165000000.0,238736787.0,756244673.0,1.4468896181818183,3.1145454545454547,4.583301048484849
344,96.0,Action,Ghost Rider: Spirit of Vengeance,80800000.0,Ghost Rider: Spirit of Vengeance,57000000.0,51774002.0,149217355.0,0.9083158245614035,1.4175438596491228,2.6178483333333333
344,96.0,Fantasy,Ghost Rider: Spirit of Vengeance,80800000.0,Ghost Rider: Spirit of Vengeance,57000000.0,51774002.0,149217355.0,0.9083158245614035,1.4175438596491228,2.6178483333333333
344,96.0,Thriller,Ghost Rider: Spirit of Vengeance,80800000.0,Ghost Rider: Spirit of Vengeance,57000000.0,51774002.0,149217355.0,0.9083158245614035,1.4175438596491228,2.6178483333333333
347,119.0,Action,Transcendence,80000000.0,Transcendence,100000000.0,23022309.0,103039258.0,0.23022309,0.8,1.03039258
347,119.0,Drama,Transcendence,80000000.0,Transcendence,100000000.0,23022309.0,103039258.0,0.23022309,0.8,1.03039258
347,119.0,Sci-Fi,Transcendence,80000000.0,Transcendence,100000000.0,23022309.0,103039258.0,0.23022309,0.8,1.03039258
348,98.0,Drama,Transcendence,80000000.0,Transcendence,100000000.0,23022309.0,103039258.0,0.23022309,0.8,1.03039258
352,151.0,Action,Batman v Superman: Dawn of Justice,543300000.0,Batman v Superman: Dawn of Justice,250000000.0,330360194.0,867500281.0,1.321440776,2.1732,3.470001124
352,151.0,Adventure,Batman v Superman: Dawn of Justice,543300000.0,Batman v Superman: Dawn of Justice,250000000.0,330360194.0,867500281.0,1.321440776,2.1732,3.470001124
352,151.0,Fantasy,Batman v Superman: Dawn of Justice,543300000.0,Batman v Superman: Dawn of Justice,250000000.0,330360194.0,867500281.0,1.321440776,2.1732,3.470001124
363,135.0,Action,Solo: A Star Wars Story,179200000.0,Solo: A Star Wars Story,275000000.0,213767512.0,393151347.0,0.7773364072727272,0.6516363636363637,1.4296412618181817
363,135.0,Adventure,Solo: A Star Wars Story,179200000.0,Solo: A Star Wars Story,275000000.0,213767512.0,393151347.0,0.7773364072727272,0.6516363636363637,1.4296412618181817
363,135.0,Fantasy,Solo: A Star Wars Story,179200000.0,Solo: A Star Wars Story,275000000.0,213767512.0,393151347.0,0.7773364072727272,0.6516363636363637,1.4296412618181817
364,115.0,Action,Thor,268300000.0,Thor,150000000.0,181030624.0,449326618.0,1.2068708266666666,1.7886666666666666,2.995510786666667
364,115.0,Adventure,Thor,268300000.0,Thor,150000000.0,181030624.0,449326618.0,1.2068708266666666,1.7886666666666666,2.995510786666667
364,115.0,Fantasy,Thor,268300000.0,Thor,150000000.0,181030624.0,449326618.0,1.2068708266666666,1.7886666666666666,2.995510786666667
365,87.0,Action,Priest,49200000.0,Priest,60000000.0,29136626.0,84154026.0,0.4856104333333333,0.82,1.4025671
365,87.0,Adventure,Priest,49200000.0,Priest,60000000.0,29136626.0,84154026.0,0.4856104333333333,0.82,1.4025671
365,87.0,Fantasy,Priest,49200000.0,Priest,60000000.0,29136626.0,84154026.0,0.4856104333333333,0.82,1.4025671
366,98.0,Action,How to Train Your Dragon,277300000.0,How to Train Your Dragon,165000000.0,217581232.0,494870992.0,1.3186741333333334,1.6806060606060607,2.999218133333333
366,98.0,Adventure,How to Train Your Dragon,277300000.0,How to Train Your Dragon,165000000.0,217581232.0,494870992.0,1.3186741333333334,1.6806060606060607,2.999218133333333
366,98.0,Animation,How to Train Your Dragon,277300000.0,How to Train Your Dragon,165000000.0,217581232.0,494870992.0,1.3186741333333334,1.6806060606060607,2.999218133333333
369,117.0,Action,The Finest Hours,24500000.0,The Finest Hours,70000000.0,27569558.0,49252761.0,0.39385082857142856,0.35,0.7036108714285715
369,117.0,Drama,The Finest Hours,24500000.0,The Finest Hours,70000000.0,27569558.0,49252761.0,0.39385082857142856,0.35,0.7036108714285715
369,117.0,History,The Finest Hours,24500000.0,The Finest Hours,70000000.0,27569558.0,49252761.0,0.39385082857142856,0.35,0.7036108714285715
371,105.0,Action,Pixels,166100000.0,Pixels,90000000.0,78765986.0,244041804.0,0.8751776222222222,1.8455555555555556,2.7115756
371,105.0,Comedy,Pixels,166100000.0,Pixels,90000000.0,78765986.0,244041804.0,0.8751776222222222,1.8455555555555556,2.7115756
371,105.0,Sci-Fi,Pixels,166100000.0,Pixels,90000000.0,78765986.0,244041804.0,0.8751776222222222,1.8455555555555556,2.7115756
372,100.0,Action,Pixels,166100000.0,Pixels,90000000.0,78765986.0,244041804.0,0.8751776222222222,1.8455555555555556,2.7115756
372,100.0,Comedy,Pixels,166100000.0,Pixels,90000000.0,78765986.0,244041804.0,0.8751776222222222,1.8455555555555556,2.7115756
374,107.0,Adventure,Muppets Most Wanted,29200000.0,Muppets Most Wanted,55000000.0,51178893.0,79312301.0,0.9305253272727273,0.5309090909090909,1.4420418363636363
374,107.0,Comedy,Muppets Most Wanted,29200000.0,Muppets Most Wanted,55000000.0,51178893.0,79312301.0,0.9305253272727273,0.5309090909090909,1.4420418363636363
374,107.0,Crime,Muppets Most Wanted,29200000.0,Muppets Most Wanted,55000000.0,51178893.0,79312301.0,0.9305253272727273,0.5309090909090909,1.4420418363636363
379,127.0,Action,Gods of Egypt,119500000.0,Gods of Egypt,140000000.0,31153464.0,138836756.0,0.22252474285714285,0.8535714285714285,0.9916911142857143
379,127.0,Adventure,Gods of Egypt,119500000.0,Gods of Egypt,140000000.0,31153464.0,138836756.0,0.22252474285714285,0.8535714285714285,0.9916911142857143
379,127.0,Fantasy,Gods of Egypt,119500000.0,Gods of Egypt,140000000.0,31153464.0,138836756.0,0.22252474285714285,0.8535714285714285,0.9916911142857143
380,137.0,Action,Furious 7,1163.0,Furious 7,190000000.0,353007020.0,1518722794.0,1.8579316842105262,6.121052631578947e-06,7.9932778631578945
380,137.0,Crime,Furious 7,1163.0,Furious 7,190000000.0,353007020.0,1518722794.0,1.8579316842105262,6.121052631578947e-06,7.9932778631578945
380,137.0,Thriller,Furious 7,1163.0,Furious 7,190000000.0,353007020.0,1518722794.0,1.8579316842105262,6.121052631578947e-06,7.9932778631578945
381,108.0,Adventure,Ferdinand,211700000.0,Ferdinand,111000000.0,84410380.0,289847930.0,0.7604538738738739,1.9072072072072073,2.6112426126126125
381,108.0,Animation,Ferdinand,211700000.0,Ferdinand,111000000.0,84410380.0,289847930.0,0.7604538738738739,1.9072072072072073,2.6112426126126125
381,108.0,Comedy,Ferdinand,211700000.0,Ferdinand,111000000.0,84410380.0,289847930.0,0.7604538738738739,1.9072072072072073,2.6112426126126125
384,118.0,Action,Kong: Skull Island,398600000.0,Kong: Skull Island,185000000.0,168052812.0,561072059.0,0.9083935783783784,2.154594594594595,3.0328219405405403
384,118.0,Adventure,Kong: Skull Island,398600000.0,Kong: Skull Island,185000000.0,168052812.0,561072059.0,0.9083935783783784,2.154594594594595,3.0328219405405403
384,118.0,Fantasy,Kong: Skull Island,398600000.0,Kong: Skull Island,185000000.0,168052812.0,561072059.0,0.9083935783783784,2.154594594594595,3.0328219405405403
389,90.0,Action,Puss in Boots,405700000.0,Puss in Boots,130000000.0,149260504.0,554987477.0,1.148157723076923,3.120769230769231,4.269134438461538
389,90.0,Adventure,Puss in Boots,405700000.0,Puss in Boots,130000000.0,149260504.0,554987477.0,1.148157723076923,3.120769230769231,4.269134438461538
389,90.0,Animation,Puss in Boots,405700000.0,Puss in Boots,130000000.0,149260504.0,554987477.0,1.148157723076923,3.120769230769231,4.269134438461538
410,103.0,Adventure,Goosebumps,70100000.0,Goosebumps,58000000.0,80069458.0,158905324.0,1.3805078965517241,1.2086206896551723,2.7397469655172415
410,103.0,Comedy,Goosebumps,70100000.0,Goosebumps,58000000.0,80069458.0,158905324.0,1.3805078965517241,1.2086206896551723,2.7397469655172415
410,103.0,Family,Goosebumps,70100000.0,Goosebumps,58000000.0,80069458.0,158905324.0,1.3805078965517241,1.2086206896551723,2.7397469655172415
411,114.0,Action,Green Lantern,103300000.0,Green Lantern,200000000.0,116601172.0,219535492.0,0.58300586,0.5165,1.09767746
411,114.0,Adventure,Green Lantern,103300000.0,Green Lantern,200000000.0,116601172.0,219535492.0,0.58300586,0.5165,1.09767746
411,114.0,Sci-Fi,Green Lantern,103300000.0,Green Lantern,200000000.0,116601172.0,219535492.0,0.58300586,0.5165,1.09767746
412,161.0,Adventure,The Hobbit: The Desolation of Smaug,700000000.0,The Hobbit: The Desolation of Smaug,250000000.0,258366855.0,960366855.0,1.03346742,2.8,3.84146742
412,161.0,Fantasy,The Hobbit: The Desolation of Smaug,700000000.0,The Hobbit: The Desolation of Smaug,250000000.0,258366855.0,960366855.0,1.03346742,2.8,3.84146742
413,141.0,Biography,First Man,60800000.0,First Man,60000000.0,44936545.0,105203825.0,0.7489424166666667,1.0133333333333334,1.7533970833333334
413,141.0,Drama,First Man,60800000.0,First Man,60000000.0,44936545.0,105203825.0,0.7489424166666667,1.0133333333333334,1.7533970833333334
413,141.0,History,First Man,60800000.0,First Man,60000000.0,44936545.0,105203825.0,0.7489424166666667,1.0133333333333334,1.7533970833333334
414,92.0,Documentary,First Man,60800000.0,First Man,60000000.0,44936545.0,105203825.0,0.7489424166666667,1.0133333333333334,1.7533970833333334
416,85.0,Adventure,Gulliver's Travels,194600000.0,Gulliver's Travels,112000000.0,42779261.0,232017848.0,0.3819576875,1.7375,2.0715879285714287
416,85.0,Comedy,Gulliver's Travels,194600000.0,Gulliver's Travels,112000000.0,42779261.0,232017848.0,0.3819576875,1.7375,2.0715879285714287
416,85.0,Family,Gulliver's Travels,194600000.0,Gulliver's Travels,112000000.0,42779261.0,232017848.0,0.3819576875,1.7375,2.0715879285714287
417,128.0,Action,47 Ronin,113400000.0,47 Ronin,175000000.0,38362475.0,151716815.0,0.21921414285714286,0.648,0.8669532285714285
417,128.0,Adventure,47 Ronin,113400000.0,47 Ronin,175000000.0,38362475.0,151716815.0,0.21921414285714286,0.648,0.8669532285714285
417,128.0,Drama,47 Ronin,113400000.0,47 Ronin,175000000.0,38362475.0,151716815.0,0.21921414285714286,0.648,0.8669532285714285
429,127.0,Action,Real Steel,213800000.0,Real Steel,110000000.0,85463309.0,263880341.0,0.7769391727272728,1.9436363636363636,2.398912190909091
429,127.0,Drama,Real Steel,213800000.0,Real Steel,110000000.0,85463309.0,263880341.0,0.7769391727272728,1.9436363636363636,2.398912190909091
429,127.0,Family,Real Steel,213800000.0,Real Steel,110000000.0,85463309.0,263880341.0,0.7769391727272728,1.9436363636363636,2.398912190909091
432,96.0,Action,R.I.P.D.,44700000.0,R.I.P.D.,130000000.0,33618855.0,79076678.0,0.2586065769230769,0.34384615384615386,0.6082821384615384
432,96.0,Adventure,R.I.P.D.,44700000.0,R.I.P.D.,130000000.0,33618855.0,79076678.0,0.2586065769230769,0.34384615384615386,0.6082821384615384
432,96.0,Comedy,R.I.P.D.,44700000.0,R.I.P.D.,130000000.0,33618855.0,79076678.0,0.2586065769230769,0.34384615384615386,0.6082821384615384
433,102.0,Adventure,Epic,160900000.0,Epic,100000000.0,107518682.0,262794441.0,1.07518682,1.609,2.62794441
433,102.0,Animation,Epic,160900000.0,Epic,100000000.0,107518682.0,262794441.0,1.07518682,1.609,2.62794441
433,102.0,Family,Epic,160900000.0,Epic,100000000.0,107518682.0,262794441.0,1.07518682,1.609,2.62794441
434,126.0,Adventure,Hugo,111900000.0,Hugo,180000000.0,73864507.0,180047784.0,0.4103583722222222,0.6216666666666667,1.0002654666666666
434,126.0,Drama,Hugo,111900000.0,Hugo,180000000.0,73864507.0,180047784.0,0.4103583722222222,0.6216666666666667,1.0002654666666666
434,126.0,Family,Hugo,111900000.0,Hugo,180000000.0,73864507.0,180047784.0,0.4103583722222222,0.6216666666666667,1.0002654666666666
435,80.0,Documentary,Hugo,111900000.0,Hugo,180000000.0,73864507.0,180047784.0,0.4103583722222222,0.6216666666666667,1.0002654666666666
440,93.0,Adventure,Frozen,875700000.0,Frozen,150000000.0,400738009.0,1272469910.0,2.671586726666667,5.838,8.483132733333333
440,93.0,Drama,Frozen,875700000.0,Frozen,150000000.0,400738009.0,1272469910.0,2.671586726666667,5.838,8.483132733333333
440,93.0,Sport,Frozen,875700000.0,Frozen,150000000.0,400738009.0,1272469910.0,2.671586726666667,5.838,8.483132733333333
441,92.0,Fantasy,Frozen,875700000.0,Frozen,150000000.0,400738009.0,1272469910.0,2.671586726666667,5.838,8.483132733333333
441,92.0,Romance,Frozen,875700000.0,Frozen,150000000.0,400738009.0,1272469910.0,2.671586726666667,5.838,8.483132733333333
442,102.0,Adventure,Frozen,875700000.0,Frozen,150000000.0,400738009.0,1272469910.0,2.671586726666667,5.838,8.483132733333333
442,102.0,Animation,Frozen,875700000.0,Frozen,150000000.0,400738009.0,1272469910.0,2.671586726666667,5.838,8.483132733333333
442,102.0,Comedy,Frozen,875700000.0,Frozen,150000000.0,400738009.0,1272469910.0,2.671586726666667,5.838,8.483132733333333
444,88.0,Adventure,The Pirates! Band of Misfits,92000000.0,The Pirates! Band of Misfits,55000000.0,31051126.0,136143605.0,0.5645659272727273,1.6727272727272726,2.4753382727272726
444,88.0,Animation,The Pirates! Band of Misfits,92000000.0,The Pirates! Band of Misfits,55000000.0,31051126.0,136143605.0,0.5645659272727273,1.6727272727272726,2.4753382727272726
444,88.0,Comedy,The Pirates! Band of Misfits,92000000.0,The Pirates! Band of Misfits,55000000.0,31051126.0,136143605.0,0.5645659272727273,1.6727272727272726,2.4753382727272726
446,130.0,Action,The Mortal Instruments: City of Bones,64200000.0,The Mortal Instruments: City of Bones,60000000.0,31165421.0,75965567.0,0.5194236833333333,1.07,1.2660927833333333
446,130.0,Fantasy,The Mortal Instruments: City of Bones,64200000.0,The Mortal Instruments: City of Bones,60000000.0,31165421.0,75965567.0,0.5194236833333333,1.07,1.2660927833333333
446,130.0,Horror,The Mortal Instruments: City of Bones,64200000.0,The Mortal Instruments: City of Bones,60000000.0,31165421.0,75965567.0,0.5194236833333333,1.07,1.2660927833333333
447,98.0,Action,A Good Day to Die Hard,237300000.0,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0,0.7320565,2.5793478260869565,3.3070565
447,98.0,Thriller,A Good Day to Die Hard,237300000.0,A Good Day to Die Hard,92000000.0,67349198.0,304249198.0,0.7320565,2.5793478260869565,3.3070565
449,113.0,Action,Edge of Tomorrow,270300000.0,Edge of Tomorrow,178000000.0,100206256.0,370541256.0,0.5629564943820224,1.5185393258426967,2.081692449438202
449,113.0,Sci-Fi,Edge of Tomorrow,270300000.0,Edge of Tomorrow,178000000.0,100206256.0,370541256.0,0.5629564943820224,1.5185393258426967,2.081692449438202
450,99.0,Action,Wrath of the Titans,221600000.0,Wrath of the Titans,150000000.0,83670083.0,305270083.0,0.5578005533333333,1.4773333333333334,2.035133886666667
450,99.0,Adventure,Wrath of the Titans,221600000.0,Wrath of the Titans,150000000.0,83670083.0,305270083.0,0.5578005533333333,1.4773333333333334,2.035133886666667
450,99.0,Fantasy,Wrath of the Titans,221600000.0,Wrath of the Titans,150000000.0,83670083.0,305270083.0,0.5578005533333333,1.4773333333333334,2.035133886666667
452,88.0,Adventure,Ice Age: Continental Drift,715900000.0,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,1.6981246631578948,7.53578947368421,9.26068565263158
452,88.0,Animation,Ice Age: Continental Drift,715900000.0,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,1.6981246631578948,7.53578947368421,9.26068565263158
452,88.0,Comedy,Ice Age: Continental Drift,715900000.0,Ice Age: Continental Drift,95000000.0,161321843.0,879765137.0,1.6981246631578948,7.53578947368421,9.26068565263158
453,100.0,Thriller,Inferno,185700000.0,Inferno,75000000.0,34343574.0,219519367.0,0.45791432,2.476,2.926924893333333
454,121.0,Action,Inferno,185700000.0,Inferno,75000000.0,34343574.0,219519367.0,0.45791432,2.476,2.926924893333333
454,121.0,Adventure,Inferno,185700000.0,Inferno,75000000.0,34343574.0,219519367.0,0.45791432,2.476,2.926924893333333
454,121.0,Crime,Inferno,185700000.0,Inferno,75000000.0,34343574.0,219519367.0,0.45791432,2.476,2.926924893333333
455,113.0,Drama,Inferno,185700000.0,Inferno,75000000.0,34343574.0,219519367.0,0.45791432,2.476,2.926924893333333
460,139.0,Action,Divergent,137900000.0,Divergent,85000000.0,150947895.0,276014965.0,1.775857588235294,1.6223529411764706,3.247234882352941
460,139.0,Adventure,Divergent,137900000.0,Divergent,85000000.0,150947895.0,276014965.0,1.775857588235294,1.6223529411764706,3.247234882352941
460,139.0,Mystery,Divergent,137900000.0,Divergent,85000000.0,150947895.0,276014965.0,1.775857588235294,1.6223529411764706,3.247234882352941
470,80.0,Drama,Joy,44700000.0,Joy,60000000.0,56451232.0,101134059.0,0.9408538666666667,0.745,1.68556765
471,124.0,Drama,Joy,44700000.0,Joy,60000000.0,56451232.0,101134059.0,0.9408538666666667,0.745,1.68556765
472,75.0,Drama,Joy,44700000.0,Joy,60000000.0,56451232.0,101134059.0,0.9408538666666667,0.745,1.68556765
473,99.0,Drama,Joy,44700000.0,Joy,60000000.0,56451232.0,101134059.0,0.9408538666666667,0.745,1.68556765
474,80.0,,Joy,44700000.0,Joy,60000000.0,56451232.0,101134059.0,0.9408538666666667,0.745,1.68556765
475,96.0,Adventure,Smallfoot,130900000.0,Smallfoot,80000000.0,83240103.0,213691277.0,1.0405012875,1.63625,2.6711409625
475,96.0,Animation,Smallfoot,130900000.0,Smallfoot,80000000.0,83240103.0,213691277.0,1.0405012875,1.63625,2.6711409625
475,96.0,Comedy,Smallfoot,130900000.0,Smallfoot,80000000.0,83240103.0,213691277.0,1.0405012875,1.63625,2.6711409625
477,98.0,Drama,Now You See Me,234000000.0,Now You See Me,75000000.0,117723989.0,342769200.0,1.5696531866666668,3.12,4.570256
477,98.0,Horror,Now You See Me,234000000.0,Now You See Me,75000000.0,117723989.0,342769200.0,1.5696531866666668,3.12,4.570256
477,98.0,Thriller,Now You See Me,234000000.0,Now You See Me,75000000.0,117723989.0,342769200.0,1.5696531866666668,3.12,4.570256
478,115.0,Crime,Now You See Me,234000000.0,Now You See Me,75000000.0,117723989.0,342769200.0,1.5696531866666668,3.12,4.570256
478,115.0,Mystery,Now You See Me,234000000.0,Now You See Me,75000000.0,117723989.0,342769200.0,1.5696531866666668,3.12,4.570256
478,115.0,Thriller,Now You See Me,234000000.0,Now You See Me,75000000.0,117723989.0,342769200.0,1.5696531866666668,3.12,4.570256
487,96.0,Biography,Sully,115700000.0,Sully,60000000.0,125070033.0,238524556.0,2.08450055,1.9283333333333332,3.9754092666666665
487,96.0,Drama,Sully,115700000.0,Sully,60000000.0,125070033.0,238524556.0,2.08450055,1.9283333333333332,3.9754092666666665
496,102.0,Comedy,Zookeeper,89500000.0,Zookeeper,80000000.0,80360866.0,170805525.0,1.004510825,1.11875,2.1350690625
496,102.0,Family,Zookeeper,89500000.0,Zookeeper,80000000.0,80360866.0,170805525.0,1.004510825,1.11875,2.1350690625
496,102.0,Romance,Zookeeper,89500000.0,Zookeeper,80000000.0,80360866.0,170805525.0,1.004510825,1.11875,2.1350690625
497,131.0,Action,X-Men: First Class,207200000.0,X-Men: First Class,160000000.0,146408305.0,355408305.0,0.91505190625,1.295,2.22130190625
497,131.0,Adventure,X-Men: First Class,207200000.0,X-Men: First Class,160000000.0,146408305.0,355408305.0,0.91505190625,1.295,2.22130190625
497,131.0,Sci-Fi,X-Men: First Class,207200000.0,X-Men: First Class,160000000.0,146408305.0,355408305.0,0.91505190625,1.295,2.22130190625
510,106.0,Action,Contagion,59800000.0,Contagion,60000000.0,75658097.0,137551594.0,1.2609682833333333,0.9966666666666667,2.2925265666666665
510,106.0,Drama,Contagion,59800000.0,Contagion,60000000.0,75658097.0,137551594.0,1.2609682833333333,0.9966666666666667,2.2925265666666665
510,106.0,Thriller,Contagion,59800000.0,Contagion,60000000.0,75658097.0,137551594.0,1.2609682833333333,0.9966666666666667,2.2925265666666665
512,95.0,Action,The Dark Tower,62500000.0,The Dark Tower,60000000.0,50701325.0,113461527.0,0.8450220833333333,1.0416666666666667,1.89102545
512,95.0,Adventure,The Dark Tower,62500000.0,The Dark Tower,60000000.0,50701325.0,113461527.0,0.8450220833333333,1.0416666666666667,1.89102545
512,95.0,Fantasy,The Dark Tower,62500000.0,The Dark Tower,60000000.0,50701325.0,113461527.0,0.8450220833333333,1.0416666666666667,1.89102545
514,127.0,Action,Snow White and the Huntsman,241300000.0,Snow White and the Huntsman,170000000.0,155136755.0,401021746.0,0.9125691470588235,1.4194117647058824,2.3589514470588235
514,127.0,Adventure,Snow White and the Huntsman,241300000.0,Snow White and the Huntsman,170000000.0,155136755.0,401021746.0,0.9125691470588235,1.4194117647058824,2.3589514470588235
514,127.0,Drama,Snow White and the Huntsman,241300000.0,Snow White and the Huntsman,170000000.0,155136755.0,401021746.0,0.9125691470588235,1.4194117647058824,2.3589514470588235
521,118.0,Comedy,The Monuments Men,77000000.0,The Monuments Men,70000000.0,78031620.0,158702748.0,1.1147374285714287,1.1,2.2671821142857143
521,118.0,Drama,The Monuments Men,77000000.0,The Monuments Men,70000000.0,78031620.0,158702748.0,1.1147374285714287,1.1,2.2671821142857143
521,118.0,History,The Monuments Men,77000000.0,The Monuments Men,70000000.0,78031620.0,158702748.0,1.1147374285714287,1.1,2.2671821142857143
526,118.0,Action,Jack Reacher: Never Go Back,103400000.0,Jack Reacher: Never Go Back,60000000.0,58697076.0,159946489.0,0.9782846,1.7233333333333334,2.6657748166666666
526,118.0,Thriller,Jack Reacher: Never Go Back,103400000.0,Jack Reacher: Never Go Back,60000000.0,58697076.0,159946489.0,0.9782846,1.7233333333333334,2.6657748166666666
527,112.0,Action,Teenage Mutant Ninja Turtles: Out of the Shadows,163600000.0,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,0.607789637037037,1.211851851851852,1.8172472148148149
527,112.0,Adventure,Teenage Mutant Ninja Turtles: Out of the Shadows,163600000.0,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,0.607789637037037,1.211851851851852,1.8172472148148149
527,112.0,Comedy,Teenage Mutant Ninja Turtles: Out of the Shadows,163600000.0,Teenage Mutant Ninja Turtles: Out of the Shadows,135000000.0,82051601.0,245328374.0,0.607789637037037,1.211851851851852,1.8172472148148149
528,125.0,Action,Red Tails,489000.0,Red Tails,58000000.0,49876377.0,50365498.0,0.8599375344827587,0.00843103448275862,0.8683706551724137
528,125.0,Adventure,Red Tails,489000.0,Red Tails,58000000.0,49876377.0,50365498.0,0.8599375344827587,0.00843103448275862,0.8683706551724137
528,125.0,Drama,Red Tails,489000.0,Red Tails,58000000.0,49876377.0,50365498.0,0.8599375344827587,0.00843103448275862,0.8683706551724137
533,136.0,Action,Captain America: The Winter Soldier,454500000.0,Captain America: The Winter Soldier,170000000.0,259746958.0,714401889.0,1.5279232823529412,2.6735294117647057,4.202364052941176
533,136.0,Adventure,Captain America: The Winter Soldier,454500000.0,Captain America: The Winter Soldier,170000000.0,259746958.0,714401889.0,1.5279232823529412,2.6735294117647057,4.202364052941176
533,136.0,Sci-Fi,Captain America: The Winter Soldier,454500000.0,Captain America: The Winter Soldier,170000000.0,259746958.0,714401889.0,1.5279232823529412,2.6735294117647057,4.202364052941176
535,95.0,Action,Kung Fu Panda 3,377600000.0,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,1.0252044214285714,2.697142857142857,3.6971367285714285
535,95.0,Adventure,Kung Fu Panda 3,377600000.0,Kung Fu Panda 3,140000000.0,143528619.0,517599142.0,1.0252044214285714,2.697142857142857,3.6971367285714285
